1.18758	2.4
1.18784	2.39974
1.18861	2.39898
1.18886	2.39872
1.18963	2.39795
1.18989	2.3977
1.19168	2.3959
1.19194	2.39565
1.1927	2.39488
1.19296	2.39462
1.19373	2.39386
1.19398	2.3936
1.19424	2.39334
1.19475	2.39283
1.19501	2.39258
1.19526	2.39232
1.19578	2.39181
1.19603	2.39155
1.19629	2.3913
1.1968	2.39078
1.19706	2.39053
1.19782	2.38976
1.19808	2.3895
1.19834	2.38925
1.19885	2.38874
1.1991	2.38848
1.19936	2.38822
1.19987	2.38771
1.20013	2.38746
1.20038	2.3872
1.2009	2.38669
1.20115	2.38643
1.20141	2.38618
1.20192	2.38566
1.20218	2.38541
1.20243	2.38515
1.20294	2.38464
1.2032	2.38438
1.20346	2.38413
1.20397	2.38362
1.20422	2.38336
1.20448	2.3831
1.20499	2.38259
1.20525	2.38234
1.2055	2.38208
1.20602	2.38157
1.20627	2.38131
1.20653	2.38106
1.20704	2.38054
1.2073	2.38029
1.20755	2.38003
1.20806	2.37952
1.20832	2.37926
1.20858	2.37901
1.20909	2.3785
1.20934	2.37824
1.2096	2.37798
1.21011	2.37747
1.21037	2.37722
1.21062	2.37696
1.21114	2.37645
1.21139	2.37619
1.21165	2.37594
1.21216	2.37542
1.21242	2.37517
1.21267	2.37491
1.21318	2.3744
1.21344	2.37414
1.2137	2.37389
1.21421	2.37338
1.21446	2.37312
1.21472	2.37286
1.21523	2.37235
1.21549	2.3721
1.21574	2.37184
1.21626	2.37133
1.21651	2.37107
1.21677	2.37082
1.21728	2.3703
1.21754	2.37005
1.21779	2.36979
1.2183	2.36928
1.21856	2.36902
1.21882	2.36877
1.21933	2.36826
1.21958	2.368
1.21984	2.36774
1.22035	2.36723
1.22061	2.36698
1.22086	2.36672
1.22138	2.36621
1.22163	2.36595
1.22189	2.3657
1.2224	2.36518
1.22266	2.36493
1.22291	2.36467
1.22342	2.36416
1.22368	2.3639
1.22394	2.36365
1.22445	2.36314
1.2247	2.36288
1.22496	2.36262
1.22547	2.36211
1.22573	2.36186
1.22598	2.3616
1.2265	2.36109
1.22675	2.36083
1.22701	2.36058
1.22752	2.36006
1.22778	2.35981
1.22803	2.35955
1.22854	2.35904
1.2288	2.35878
1.22906	2.35853
1.22957	2.35802
1.22982	2.35776
1.23008	2.3575
1.23059	2.35699
1.23085	2.35674
1.2311	2.35648
1.23162	2.35597
1.23187	2.35571
1.23213	2.35546
1.23264	2.35494
1.2329	2.35469
1.23315	2.35443
1.23366	2.35392
1.23392	2.35366
1.23418	2.35341
1.23469	2.3529
1.23494	2.35264
1.2352	2.35238
1.23571	2.35187
1.23597	2.35162
1.23622	2.35136
1.23674	2.35085
1.23699	2.35059
1.23725	2.35034
1.23776	2.34982
1.23802	2.34957
1.23827	2.34931
1.23878	2.3488
1.23904	2.34854
1.2393	2.34829
1.23981	2.34778
1.24006	2.34752
1.24032	2.34726
1.24083	2.34675
1.24109	2.3465
1.24134	2.34624
1.24186	2.34573
1.24211	2.34547
1.24237	2.34522
1.24288	2.3447
1.24314	2.34445
1.24339	2.34419
1.2439	2.34368
