2.35938   3.86279
2.35986   3.8623
2.36035   3.86182
2.36084   3.86133
2.36133   3.86084
2.36182   3.86035
2.3623    3.85986
2.36279   3.85938
2.36328   3.85889
2.36377   3.8584
2.36426   3.85791
2.36475   3.85742
2.36523   3.85693
2.36572   3.85645
2.36621   3.85596
2.3667    3.85547
2.36719   3.85498
2.36768   3.85449
2.36816   3.854
2.36865   3.85352
2.36914   3.85303
2.36963   3.85254
2.37012   3.85205
2.37061   3.85156
2.37109   3.85107
2.37158   3.85059
2.37207   3.8501
2.37256   3.84961
2.37305   3.84912
2.37354   3.84863
2.37402   3.84814
2.37451   3.84766
2.375     3.84717
2.37549   3.84668
2.37598   3.84619
2.37646   3.8457
2.37695   3.84521
2.37744   3.84473
2.37793   3.84424
2.37842   3.84375
2.37891   3.84326
2.37939   3.84277
2.37988   3.84229
2.38037   3.8418
2.38086   3.84131
2.38135   3.84082
2.38184   3.84033
2.38232   3.83984
2.38281   3.83936
2.3833    3.83887
2.38379   3.83838
2.38428   3.83789
2.38477   3.8374
2.38525   3.83691
2.38574   3.83643
2.38623   3.83594
2.38672   3.83545
2.38721   3.83496
2.3877    3.83447
2.38818   3.83398
2.38867   3.8335
2.38916   3.83301
2.38965   3.83252
2.39014   3.83203
2.39062   3.83154
2.39111   3.83105
2.3916    3.83057
2.39209   3.83008
2.39258   3.82959
2.39307   3.8291
2.39355   3.82861
2.39404   3.82812
2.39453   3.82764
2.39502   3.82715
2.39551   3.82666
2.396     3.82617
2.39648   3.82568
2.39697   3.8252
2.39746   3.82471
2.39795   3.82422
2.39844   3.82373
2.39893   3.82324
2.39941   3.82275
2.3999    3.82227
2.40039   3.82178
2.40088   3.82129
2.40137   3.8208
2.40186   3.82031
2.40234   3.81982
2.40283   3.81934
2.40332   3.81885
2.40381   3.81836
2.4043    3.81787
2.40479   3.81738
2.40527   3.81689
2.40576   3.81641
2.40625   3.81592
2.40674   3.81543
2.40723   3.81494
2.40771   3.81445
2.4082    3.81396
2.40869   3.81348
2.40918   3.81299
2.40967   3.8125
2.41016   3.81201
2.41064   3.81152
2.41113   3.81104
2.41162   3.81055
2.41211   3.81006
2.4126    3.80957
2.41309   3.80908
2.41357   3.80859
2.41406   3.80811
2.41455   3.80762
2.41504   3.80713
2.41553   3.80664
2.41602   3.80615
2.4165    3.80566
2.41699   3.80518
2.41748   3.80469
2.41797   3.8042
2.41846   3.80371
2.41895   3.80322
2.41943   3.80273
2.41992   3.80225
2.42041   3.80176
2.4209    3.80127
2.42139   3.80078
2.42188   3.80029
2.42236   3.7998
2.42285   3.79932
2.42334   3.79883
2.42383   3.79834
2.42432   3.79785
2.4248    3.79736
2.42529   3.79688
2.42578   3.79639
2.42627   3.7959
2.42676   3.79541
2.42725   3.79492
2.42773   3.79443
2.42822   3.79395
2.42871   3.79346
2.4292    3.79297
2.42969   3.79248
2.43018   3.79199
2.43066   3.7915
2.43115   3.79102
2.43164   3.79053
2.43213   3.79004
2.43262   3.78955
2.43311   3.78906
2.43359   3.78857
2.43408   3.78809
2.43457   3.7876
2.43506   3.78711
2.43555   3.78662
2.43604   3.78613
2.43652   3.78564
2.43701   3.78516
2.4375    3.78467
2.43799   3.78418
2.43848   3.78369
2.43896   3.7832
2.43945   3.78271
2.43994   3.78223
2.44043   3.78174
2.44092   3.78125
2.44141   3.78076
2.44189   3.78027
2.44238   3.77979
2.44287   3.7793
2.44336   3.77881
2.44385   3.77832
2.44434   3.77783
2.44482   3.77734
2.44531   3.77686
2.4458    3.77637
2.44629   3.77588
2.44678   3.77539
2.44727   3.7749
2.44775   3.77441
2.44824   3.77393
2.44873   3.77344
2.44922   3.77295
2.44971   3.77246
2.4502    3.77197
2.45068   3.77148
2.45117   3.771
2.45166   3.77051
2.45215   3.77002
2.45264   3.76953
2.45312   3.76904
2.45361   3.76855
2.4541    3.76807
2.45459   3.76758
2.45508   3.76709
2.45557   3.7666
2.45605   3.76611
2.45654   3.76562
2.45703   3.76514
2.45752   3.76465
2.45801   3.76416
2.4585    3.76367
2.45898   3.76318
2.45947   3.7627
2.45996   3.76221
2.46045   3.76172
2.46094   3.76123
2.46143   3.76074
2.46191   3.76025
2.4624    3.75977
2.46289   3.75928
2.46338   3.75879
2.46387   3.7583
2.46436   3.75781
2.46484   3.75732
2.46533   3.75684
2.46582   3.75635
2.46631   3.75586
2.4668    3.75537
2.46729   3.75488
2.46777   3.75439
2.46826   3.75391
2.46875   3.75342
2.46924   3.75293
2.46973   3.75244
2.47021   3.75195
2.4707    3.75146
2.47119   3.75098
2.47168   3.75049
2.47217   3.75
2.47266   3.74951
2.47314   3.74902
2.47363   3.74854
2.47412   3.74805
2.47461   3.74756
2.4751    3.74707
2.47559   3.74658
2.47607   3.74609
2.47656   3.74561
2.47705   3.74512
2.47754   3.74463
2.47803   3.74414
2.47852   3.74365
2.479     3.74316
2.47949   3.74268
2.47998   3.74219
2.48047   3.7417
2.48096   3.74121
2.48145   3.74072
2.48193   3.74023
2.48242   3.73975
2.48291   3.73926
2.4834    3.73877
