0.488	3.60608
0.51488	3.54336
0.5264	3.51648
0.54176	3.48064
0.55328	3.45376
0.56	3.39104
0.58016	3.39104
0.58688	3.32832
0.5888	3.31264
0.58976	3.30144
0.5936	3.2656
0.60128	3.26432
0.61568	3.24992
0.6224	3.1872
1.108	3.16128
1.1224	3.12768
1.126	3.09408
1.3	2.96928
1.318	2.96928
1.372	2.89728
1.39	2.89728
1.417	2.87028
1.4404	2.77968
1.4674	2.75268
1.48408	2.67776
1.51108	2.65076
1.53448	2.56016
1.56148	2.53316
1.57816	2.45824
1.60516	2.43124
1.62856	2.34064
1.65556	2.31364
1.66816	2.19604
1.67908	2.09412
1.6858	2.03924
1.69168	1.97652
1.70248	1.96432
1.72948	1.93732
1.75288	1.84672
1.77988	1.81972
1.79248	1.70212
1.8034	1.6002
1.816	1.4826
1.831	1.329
1.858	1.302
1.8706	1.1844
1.8874	1.0276
1.9	0.91
