0.75	2.55
0.875	2.505
0.905	2.46
0.925	2.43
0.935	2.415
0.955	2.385
0.985	2.34
1	2.38
1.03	2.335
1.05	2.305
1.06	2.29
1.1	2.24
1.1	2.28
1.13	2.235
1.15	2.205
1.16	2.17
1.16	2.19
1.19	2.145
1.2	2.16
1.23	2.115
1.24	2.1
1.27	2.055
1.28	2.08
1.31	2.035
1.34	1.99
1.37	1.945
1.38	1.94
1.42	1.9
1.45	1.855
1.48	1.816
1.49	1.765
1.51	1.765
1.516	1.762
1.52	1.756
1.528	1.728
1.56	1.72
1.568	1.68
1.57	1.675
1.596	1.666
1.624	1.656
1.632	1.612
1.66	1.602
1.672	1.584
1.68	1.552
1.696	1.548
1.708	1.53
1.72	1.512
1.728	1.504
1.732	1.494
1.744	1.488
1.756	1.458
1.764	1.45
1.792	1.44
1.8	1.396
1.828	1.386
1.84	1.368
1.864	1.332
1.876	1.314
1.888	1.296
1.896	1.264
1.912	1.26
1.924	1.242
1.96	1.2
1.968	1.156
2.008	1.128
2.032	1.092
2.056	1.056
2.08	1.02
2.104	0.984
2.128	0.948
2.152	0.912
2.2	0.84
