0.75	2.5
0.8125	2.4375
0.9375	2.375
0.96875	2.34375
1	2.3125
1.03125	2.28125
1.0625	2.25
1.09375	2.21875
1.125	2.1875
1.15625	2.15625
1.1875	2.125
1.21875	2.09375
1.25	2.0625
1.28125	2.03125
1.3125	2
1.34375	1.96875
1.375	1.9375
1.40625	1.90625
1.4375	1.875
1.46875	1.84375
1.5	1.8125
1.53125	1.78125
1.5625	1.75
1.59375	1.71875
1.625	1.6875
1.65625	1.65625
1.6875	1.625
1.71875	1.59375
1.75	1.5625
1.78125	1.53125
1.8125	1.5
1.84375	1.46875
1.875	1.4375
1.90625	1.40625
1.9375	1.375
1.96875	1.34375
2	1.3125
2.03125	1.28125
2.0625	1.25
2.09375	1.21875
2.125	1.1875
2.15625	1.15625
2.1875	1.125
2.21875	1.09375
2.25	1.0625
2.28125	1.03125
2.3125	1
2.34375	0.96875
2.375	0.9375
2.4375	0.8125
2.5	0.75
